,gender,iteration,loss,elapsed_time,steps,steps interval
115,female,3611,0.00014931694,600.103982925415,280,100
116,female,3616,0.00021807678,600.0716602802277,285,100
117,female,3612,0.00019362115,600.1602334976196,290,100
118,female,3616,0.00018122002,600.03453373909,295,100
119,female,3618,0.00022500323,600.1383759975433,300,100
120,female,3609,0.0006941006,600.1091792583466,5,150
121,female,3611,0.00043729437,600.0398652553558,10,150
122,female,3608,0.00029688107,600.0973179340363,15,150
123,female,3609,0.00040196523,600.008722782135,20,150
124,female,3610,0.0005474841,600.0167028903961,25,150
125,female,3618,0.00018275285,600.0227446556091,30,150
126,female,3615,0.00029896246,600.1042642593384,35,150
127,female,3616,0.0002054695,600.1337034702301,40,150
128,female,3614,9.4729694e-05,600.1600019931793,45,150
129,female,3615,0.00022108256,600.1066122055054,50,150
130,female,3612,0.000121826204,600.0246036052704,55,150
131,female,3616,0.00019428745,600.1443159580231,60,150
132,female,3613,0.00031989638,600.0958135128021,65,150
133,female,3616,0.00016553147,600.1672978401184,70,150
134,female,3616,0.00015372416,600.0116436481476,75,150
135,female,3614,0.000109067085,600.1506826877594,80,150
136,female,3616,0.00033770187,600.147426366806,85,150
137,female,3619,8.1899736e-05,600.0201575756073,90,150
138,female,3618,0.00019869425,600.0967934131622,95,150
139,female,3614,0.00017149013,600.1198036670685,100,150
140,female,3608,0.00032884517,600.1199285984039,105,150
141,female,3610,0.00058767287,600.1231877803802,110,150
142,female,3604,0.0015109886,600.1320424079895,115,150
143,female,3619,0.00012237942,600.1628930568695,120,150
144,female,3613,0.00011457572,600.1669065952301,125,150
145,female,3609,0.00038958297,600.1316802501678,130,150
146,female,3618,0.00018659522,600.041811466217,135,150
147,female,3621,0.00011278786,600.1430349349976,140,150
148,female,3620,8.947349e-05,600.0110404491425,145,150
149,female,3619,0.000107521046,600.0471382141113,150,150
150,female,3620,0.0001646222,600.0443916320801,155,150
151,female,3612,0.00016493333,600.097226858139,160,150
152,female,3623,0.0001324751,600.1436696052551,165,150
153,female,3618,0.0001631744,600.0150010585785,170,150
154,female,3617,0.00019075014,600.1674318313599,175,150
155,female,3612,0.00013614766,600.0418906211853,180,150
156,female,3620,9.3916875e-05,600.072459936142,185,150
157,female,3613,0.000100476245,600.0539181232452,190,150
158,female,3616,0.00014809484,600.1493909358978,195,150
159,female,3614,0.00013219527,600.0734841823578,200,150
160,female,3611,0.00023562787,600.1028327941895,205,150
161,female,3619,9.3245755e-05,600.1632599830627,210,150
162,female,3622,0.00014643399,600.0889799594879,215,150
163,female,3616,0.00030519016,600.0029547214508,220,150
164,female,3620,5.2604068e-05,600.0947494506836,225,150
165,female,3620,0.00014701334,600.0164971351624,230,150
166,female,3609,0.00028573722,600.0150806903839,235,150
167,female,3617,0.000111638954,600.1018521785736,240,150
168,female,3619,0.0001337857,600.0156509876251,245,150
169,female,3618,9.7004406e-05,600.161651134491,250,150
170,female,3618,0.00020237672,600.0921277999878,255,150
171,female,3615,0.00021102416,600.045726776123,260,150
172,female,3616,0.00022581033,600.0016770362854,265,150
173,female,3611,0.00022239872,600.162290096283,270,150
174,female,3623,0.00011983616,600.1452147960663,275,150
175,female,3622,0.00016547769,600.0124547481537,280,150
176,female,3616,0.00026032267,600.0473363399506,285,150
177,female,3620,0.00018603318,600.1552703380585,290,150
178,female,3617,0.00016484055,600.1397864818573,295,150
179,female,3619,9.941097e-05,600.0594804286957,300,150
180,female,3607,0.00035419216,600.0885434150696,5,200
181,female,3609,0.00040229975,600.0971710681915,10,200
182,female,3614,0.00013006895,600.0631611347198,15,200
183,female,3606,0.00026373297,600.0949807167053,20,200
184,female,3611,0.0002384418,600.1442360877991,25,200
185,female,3618,0.00013098418,600.1274795532227,30,200
186,female,3613,9.254594e-05,600.1076407432556,35,200
187,female,3614,0.00016865347,600.0336277484894,40,200
188,female,3619,0.00010963458,600.1651813983917,45,200
189,female,3618,0.00010687408,600.0223314762115,50,200
190,female,3617,0.00023763922,600.0323550701141,55,200
191,female,3617,0.00016771255,600.1247329711914,60,200
192,female,3619,6.4703556e-05,600.1281657218933,65,200
193,female,3615,0.00015208355,600.1141595840454,70,200
194,female,3623,7.211974e-05,600.1476562023163,75,200
195,female,3618,8.8841385e-05,600.0548481941223,80,200
196,female,3620,7.39176e-05,600.0455234050751,85,200
197,female,3621,0.00010903919,600.0976376533508,90,200
198,female,3612,0.00032548187,600.0608003139496,95,200
199,female,3619,0.0001047594,600.0972375869751,100,200
200,female,3618,0.00019329073,600.0337405204773,105,200
201,female,3612,0.00019838885,600.1575088500977,110,200
202,female,3611,0.00042968517,600.0574014186859,115,200
203,female,3618,0.00016240716,600.1431720256805,120,200
204,female,3612,0.00018356949,600.1462726593018,125,200
205,female,3619,0.00014298997,600.1112976074219,130,200
206,female,3615,0.00020702272,600.0009732246399,135,200
207,female,3617,0.00018979919,600.0564794540405,140,200
208,female,3616,0.00021997117,600.1590585708618,145,200
209,female,3618,7.8205194e-05,600.0581960678101,150,200
210,female,3614,7.651667e-05,600.0300498008728,155,200
211,female,3615,0.00028937508,600.0384411811829,160,200
212,female,3619,7.725338e-05,600.1571445465088,165,200
213,female,3617,9.066565e-05,600.0656063556671,170,200
214,female,3612,0.00027252792,600.0454077720642,175,200
215,female,3619,6.925181e-05,600.0930171012878,180,200
216,female,3618,0.00021918002,600.1425063610077,185,200
217,female,3618,0.00014278482,600.1585876941681,190,200
218,female,3611,0.00023156549,600.0489232540131,195,200
219,female,3611,0.0003605344,600.0189387798309,200,200
220,female,3621,0.00012665846,600.1408336162567,205,200
221,female,3612,8.2045764e-05,600.0032525062561,210,200
222,female,3621,0.00012540625,600.086339712143,215,200
223,female,3617,9.4596835e-05,600.150865316391,220,200
224,female,3613,0.000105242,600.1553254127502,225,200
225,female,3613,0.00028600983,600.1539263725281,230,200
226,female,3612,0.0002075164,600.0344614982605,235,200
227,female,3619,9.481663e-05,600.0870606899261,240,200
228,female,3613,0.0002648044,600.0150012969971,245,200
229,female,3610,0.00035402825,600.1551384925842,250,200
230,female,3611,0.00030847668,600.1271123886108,255,200
231,female,3614,0.00018526093,600.1606049537659,260,200
232,female,3612,0.00016557683,600.0104157924652,265,200
233,female,3614,9.336473e-05,600.0902991294861,270,200
234,female,3606,0.00012863302,600.1191987991333,275,200
235,female,3611,0.0002554999,600.0156502723694,280,200
236,female,3614,0.00013600758,600.0531425476074,285,200
237,female,3614,0.00023200113,600.0230567455292,290,200
238,female,3622,7.145808e-05,600.1303970813751,295,200
239,female,3622,0.00014195885,600.0694510936737,300,200
240,female,3618,2.3031891e-05,600.1106407642365,5,250
241,female,3602,1.8029472e-05,600.003226518631,10,250
242,female,3611,1.5910853e-05,600.0129873752594,15,250
243,female,3604,1.5245761e-05,600.133894443512,20,250
244,female,3614,1.5668782e-05,600.1106698513031,25,250
245,female,3617,1.5630045e-05,600.1089336872101,30,250
246,female,3615,1.543653e-05,600.1531620025635,35,250
247,female,3614,1.543182e-05,600.0426297187805,40,250
248,female,3620,1.5259227e-05,600.0913443565369,45,250
249,female,3616,1.529725e-05,600.1318466663361,50,250
250,female,3613,1.5380874e-05,600.1084175109863,55,250
251,female,3621,1.5300464e-05,600.1383113861084,60,250
252,female,3612,1.5001346e-05,600.1506979465485,65,250
253,female,3615,1.5721726e-05,600.1468021869659,70,250
254,female,3617,1.52481925e-05,600.0731434822083,75,250
255,female,3614,1.5253975e-05,600.0476982593536,80,250
256,female,3613,1.5085758e-05,600.0535652637482,85,250
257,female,3616,1.5154044e-05,600.0559029579163,90,250
258,female,3608,1.514514e-05,600.1168823242188,95,250
259,female,3622,1.5333098e-05,600.015613079071,100,250
260,female,3614,1.5236357e-05,600.0872993469238,105,250
261,female,3611,1.4522611e-05,600.0437502861023,110,250
262,female,3615,1.5079301e-05,600.0004670619965,115,250
263,female,3614,1.52255425e-05,600.0229623317719,120,250
264,female,3612,1.5204376e-05,600.1531081199646,125,250
265,female,3612,1.5242886e-05,600.1584391593933,130,250
266,female,3616,1.5041109e-05,600.0666213035583,135,250
267,female,3618,1.5284866e-05,600.1442613601685,140,250
268,female,3612,1.52299435e-05,600.1281116008759,145,250
269,female,3616,1.5250779e-05,600.1226563453674,150,250
270,female,3612,1.5250866e-05,600.0975003242493,155,250
271,female,3616,1.5163443e-05,600.0089914798737,160,250
272,female,3613,1.5133273e-05,600.0678963661194,165,250
273,female,3617,1.5227704e-05,600.0928874015808,170,250
274,female,3615,1.5338983e-05,600.1339840888977,175,250
275,female,3618,1.5237943e-05,600.014545917511,180,250
276,female,3613,1.5120985e-05,600.1452522277832,185,250
277,female,3611,1.5128378e-05,600.017594575882,190,250
278,female,3625,1.5155947e-05,600.0499331951141,195,250
279,female,3645,1.5263096e-05,600.1460826396942,200,250
280,female,3643,1.5122255e-05,600.0888772010803,205,250
281,female,3641,1.5082249e-05,600.078245639801,210,250
282,female,3643,1.5180587e-05,600.1162950992584,215,250
283,female,3643,1.5111943e-05,600.0072293281555,220,250
284,female,3632,1.5181754e-05,600.021546125412,225,250
285,female,3644,1.5232021e-05,600.0325801372528,230,250
286,female,3646,1.5240924e-05,600.0986742973328,235,250
287,female,3641,1.5104565e-05,600.0719428062439,240,250
288,female,3644,1.5112827e-05,600.0472807884216,245,250
289,female,3644,1.5177459e-05,600.0195605754852,250,250
290,female,3643,1.5123614e-05,600.0165503025055,255,250
291,female,3644,1.5193035e-05,600.00790143013,260,250
292,female,3624,1.5119107e-05,600.1259844303131,265,250
293,female,3645,1.5255642e-05,600.0266716480255,270,250
294,female,3641,1.5249759e-05,600.0223655700684,275,250
295,female,3638,1.5164971e-05,600.160028219223,280,250
296,female,3647,1.4670648e-05,600.143438577652,285,250
297,female,3634,1.5303809e-05,600.008214712143,290,250
298,female,3641,1.5122734e-05,600.0742449760437,295,250
299,female,3642,1.51455215e-05,600.1363363265991,300,250
300,female,3632,5.129388e-05,600.0570306777954,5,300
301,female,3640,3.2227144e-05,600.1039981842041,10,300
302,female,3646,2.3774828e-05,600.1522738933563,15,300
303,female,3639,2.9644565e-05,600.1174211502075,20,300
304,female,3638,4.8067064e-05,600.0558307170868,25,300
305,female,3619,7.916161e-05,600.0770974159241,30,300
306,female,3642,3.0740488e-05,600.0375156402588,35,300
307,female,3617,0.000102751896,600.0693783760071,40,300
308,female,3649,2.6133992e-05,600.1377670764923,45,300
309,female,3629,8.320914e-05,600.0786597728729,50,300
310,female,3607,0.0002891408,600.0813899040222,55,300
311,female,3631,6.963166e-05,600.1204161643982,60,300
312,female,3639,3.28029e-05,600.0314400196075,65,300
313,female,3635,4.2518746e-05,600.1316146850586,70,300
314,female,3631,4.175384e-05,600.0160562992096,75,300
315,female,3645,3.4089942e-05,600.038565158844,80,300
316,female,3638,4.7469905e-05,600.143716096878,85,300
317,female,3644,2.842823e-05,600.0474610328674,90,300
318,female,3635,3.2540243e-05,600.031055688858,95,300
319,female,3615,0.00015633399,600.0072264671326,100,300
320,female,3632,4.3980337e-05,600.0821943283081,105,300
321,female,3637,4.699747e-05,600.1102843284607,110,300
322,female,3635,3.795203e-05,600.0671615600586,115,300
323,female,3634,3.8474398e-05,600.022394657135,120,300
324,female,3635,5.2418294e-05,600.1014709472656,125,300
325,female,3639,3.6738835e-05,600.119758605957,130,300
326,female,3643,2.6723368e-05,600.0861713886261,135,300
327,female,3643,2.8377666e-05,600.164710521698,140,300
328,female,3640,2.8038814e-05,600.0915293693542,145,300
329,female,3647,2.538887e-05,600.1049475669861,150,300
330,female,3632,5.0441886e-05,600.0626111030579,155,300
331,female,3650,2.8017334e-05,600.0486631393433,160,300
332,female,3638,3.63574e-05,600.130496263504,165,300
333,female,3645,2.0441448e-05,600.0090594291687,170,300
334,female,3646,2.3803317e-05,600.0635631084442,175,300
335,female,3644,2.5107103e-05,600.0881893634796,180,300
336,female,3646,2.3072791e-05,600.0359573364258,185,300
337,female,3646,2.6506725e-05,600.1566569805145,190,300
338,female,3631,4.6290075e-05,600.050687789917,195,300
339,female,3629,4.4286426e-05,600.0520322322845,200,300
340,female,3639,4.4274166e-05,600.0160150527954,205,300
341,female,3647,2.1201704e-05,600.0186915397644,210,300
342,female,3649,2.8300212e-05,600.0669550895691,215,300
343,female,3638,4.0766394e-05,600.1253652572632,220,300
344,female,3645,2.6608686e-05,600.0884687900543,225,300
345,female,3645,2.9710096e-05,600.0885331630707,230,300
346,female,3638,3.132857e-05,600.0073072910309,235,300
347,female,3633,4.926903e-05,600.0097868442535,240,300
348,female,3633,4.1422274e-05,600.1120920181274,245,300
349,female,3650,2.190494e-05,600.0143902301788,250,300
350,female,3648,2.5574616e-05,600.0504364967346,255,300
351,female,3644,2.5744836e-05,600.0384037494659,260,300
352,female,3645,2.3150025e-05,600.0162630081177,265,300
353,female,3648,2.7859907e-05,600.1300208568573,270,300
354,female,3647,2.2005821e-05,600.164555311203,275,300
355,female,3642,2.5471738e-05,600.0056848526001,280,300
356,female,3644,2.3813234e-05,600.0128631591797,285,300
357,female,3647,2.5595758e-05,600.0643701553345,290,300
358,female,3648,2.0986801e-05,600.0065939426422,295,300
359,female,3649,2.5284986e-05,600.0305213928223,300,300
360,female,3646,2.5858992e-05,600.0344173908234,5,350
361,female,3641,1.9910822e-05,600.0527777671814,10,350
362,female,3640,1.7294933e-05,600.1452193260193,15,350
363,female,3640,1.7608298e-05,600.0026152133942,20,350
364,female,3639,1.7316757e-05,600.1584160327911,25,350
365,female,3642,1.5774967e-05,600.0124826431274,30,350
366,female,3642,1.5600595e-05,600.1552059650421,35,350
367,female,3641,1.5525091e-05,600.0014734268188,40,350
368,female,3643,1.5507272e-05,600.1439185142517,45,350
369,female,3646,1.5541369e-05,600.1021862030029,50,350
370,female,3632,1.5421952e-05,600.0668046474457,55,350
371,female,3645,1.529706e-05,600.1502048969269,60,350
372,female,3645,1.5169739e-05,600.0066065788269,65,350
373,female,3645,1.5179e-05,600.0487685203552,70,350
374,female,3649,1.5432674e-05,600.0859396457672,75,350
375,female,3624,1.5282825e-05,600.0055034160614,80,350
376,female,3644,1.5670405e-05,600.1021857261658,85,350
377,female,3635,1.5208793e-05,600.0125975608826,90,350
378,female,3632,1.5235537e-05,600.0567493438721,95,350
379,female,3649,1.5269095e-05,600.008006811142,100,350
380,female,3646,1.5321846e-05,600.0213515758514,105,350
381,female,3644,1.545902e-05,600.0432846546173,110,350
382,female,3647,1.5327016e-05,600.0574095249176,115,350
383,female,3647,1.538423e-05,600.1610643863678,120,350
384,female,3631,1.5445985e-05,600.0795102119446,125,350
385,female,3646,1.5501817e-05,600.0868425369263,130,350
386,female,3647,1.5296866e-05,600.0127544403076,135,350
387,female,3640,1.5154231e-05,600.0265290737152,140,350
388,female,3640,1.526517e-05,600.0956652164459,145,350
389,female,3637,1.52575485e-05,600.0399103164673,150,350
390,female,3640,1.532384e-05,600.1267688274384,155,350
391,female,3646,1.5248634e-05,600.1090877056122,160,350
392,female,3645,1.5250306e-05,600.0270788669586,165,350
393,female,3629,1.5300913e-05,600.1170620918274,170,350
394,female,3645,1.5312758e-05,600.0251569747925,175,350
395,female,3644,1.543538e-05,600.1385235786438,180,350
396,female,3642,1.5278685e-05,600.1505136489868,185,350
397,female,3624,1.539911e-05,600.1540017127991,190,350
398,female,3645,1.5196898e-05,600.147114276886,195,350
399,female,3624,1.5454922e-05,600.0643479824066,200,350
400,female,3637,1.540159e-05,600.0469970703125,205,350
401,female,3642,1.5288148e-05,600.1134977340698,210,350
402,female,3646,1.5361162e-05,600.1368477344513,215,350
403,female,3650,1.527386e-05,600.0709037780762,220,350
404,female,3646,1.5300138e-05,600.0850095748901,225,350
405,female,3648,1.5329872e-05,600.1510908603668,230,350
406,female,3646,1.5402815e-05,600.1054620742798,235,350
407,female,3652,1.514539e-05,600.0077390670776,240,350
408,female,3646,1.5303547e-05,600.0645501613617,245,350
409,female,3645,1.5288768e-05,600.0582325458527,250,350
410,female,3644,1.5433649e-05,600.1497778892517,255,350
411,female,3643,1.5383941e-05,600.1369588375092,260,350
412,female,3632,1.5265154e-05,600.11337018013,265,350
413,female,3642,1.5357593e-05,600.0965185165405,270,350
414,female,3646,1.548473e-05,600.0809047222137,275,350
415,female,3641,1.535297e-05,600.0402340888977,280,350
416,female,3647,1.4757998e-05,600.0490794181824,285,350
417,female,3629,1.5305735e-05,600.0197880268097,290,350
418,female,3649,1.531221e-05,600.1177544593811,295,350
419,female,3647,1.52410485e-05,600.1113004684448,300,350
420,female,3647,3.3681274e-05,600.1565651893616,5,400
421,female,3642,3.0388961e-05,600.03746342659,10,400
422,female,3634,4.991695e-05,600.0521774291992,15,400
423,female,3648,2.7290978e-05,600.0234694480896,20,400
424,female,3645,3.113056e-05,600.0350635051727,25,400
425,female,3646,2.8742794e-05,600.089501619339,30,400
426,female,3636,3.2211803e-05,600.1562948226929,35,400
427,female,3641,3.6422123e-05,600.1129989624023,40,400
428,female,3649,2.3387081e-05,600.1162073612213,45,400
429,female,3646,2.361052e-05,600.0575702190399,50,400
430,female,3635,5.8199046e-05,600.1158747673035,55,400
431,female,3639,2.7796097e-05,600.1020665168762,60,400
432,female,3645,2.5768446e-05,600.0834522247314,65,400
433,female,3642,3.710483e-05,600.000422000885,70,400
434,female,3649,2.307412e-05,600.0552213191986,75,400
435,female,3648,2.4979388e-05,600.0552089214325,80,400
436,female,3641,2.438229e-05,600.0462310314178,85,400
437,female,3647,3.155497e-05,600.0867846012115,90,400
438,female,3638,3.511323e-05,600.1397526264191,95,400
439,female,3631,4.7163874e-05,600.0186722278595,100,400
440,female,3648,2.0496564e-05,600.0838656425476,105,400
441,female,3647,2.7581944e-05,600.0112464427948,110,400
442,female,3629,5.3268104e-05,600.1508691310883,115,400
443,female,3651,2.2551609e-05,600.0487599372864,120,400
444,female,3619,0.00019556984,600.1492991447449,125,400
445,female,3645,2.6374479e-05,600.1435225009918,130,400
446,female,3644,2.248742e-05,600.1388001441956,135,400
447,female,3643,3.3785007e-05,600.0492408275604,140,400
448,female,3635,4.76048e-05,600.0772483348846,145,400
449,female,3647,2.5997062e-05,600.0719017982483,150,400
450,female,3648,2.2421513e-05,600.1279118061066,155,400
451,female,3648,2.3589855e-05,600.1062316894531,160,400
452,female,3604,0.0013880136,600.0862257480621,165,400
453,female,3639,3.9594557e-05,600.0036451816559,170,400
454,female,3649,2.1219086e-05,600.1546530723572,175,400
455,female,3653,2.2305097e-05,600.1039423942566,180,400
456,female,3646,2.3868262e-05,600.022852897644,185,400
457,female,3643,2.5258347e-05,600.0669922828674,190,400
458,female,3644,2.8152726e-05,600.1149435043335,195,400
459,female,3648,2.5021487e-05,600.0737211704254,200,400
460,female,3651,2.4217035e-05,600.1646635532379,205,400
461,female,3649,2.5611442e-05,600.1318516731262,210,400
462,female,3647,3.2313328e-05,600.1481735706329,215,400
463,female,3647,2.605357e-05,600.1332476139069,220,400
464,female,3652,1.9085775e-05,600.1596720218658,225,400
465,female,3647,2.3690705e-05,600.0703756809235,230,400
466,female,3647,2.04238e-05,600.1068460941315,235,400
467,female,3635,3.8138107e-05,600.0650718212128,240,400
468,female,3647,2.0631416e-05,600.0545403957367,245,400
469,female,3642,3.1399577e-05,600.0144002437592,250,400
470,female,3650,2.0226864e-05,600.0828547477722,255,400
471,female,3644,3.0551542e-05,600.1260743141174,260,400
472,female,3646,2.6607204e-05,600.0272090435028,265,400
473,female,3650,2.4169498e-05,600.0700123310089,270,400
474,female,3648,2.503593e-05,600.0450630187988,275,400
475,female,3646,3.4534372e-05,600.0058858394623,280,400
476,female,3649,2.153563e-05,600.0418701171875,285,400
477,female,3646,2.2758722e-05,600.091724395752,290,400
478,female,3644,3.428923e-05,600.1187295913696,295,400
479,female,3644,2.8468019e-05,600.1647999286652,300,400
480,female,3647,3.5283658e-05,600.0055747032166,5,450
481,female,3642,2.7550705e-05,600.163074016571,10,450
482,female,3645,2.8303919e-05,600.1514856815338,15,450
483,female,3644,3.176091e-05,600.1489238739014,20,450
484,female,3649,2.5893343e-05,600.032351732254,25,450
485,female,3648,2.7257607e-05,600.0913474559784,30,450
486,female,3644,3.2013e-05,600.1193070411682,35,450
487,female,3645,2.5080659e-05,600.0580019950867,40,450
488,female,3645,2.9757524e-05,600.0923099517822,45,450
489,female,3648,3.064329e-05,600.033812046051,50,450
490,female,3628,5.6106288e-05,600.1167042255402,55,450
491,female,3648,2.2301974e-05,600.158801317215,60,450
492,female,3631,4.8765593e-05,600.0983476638794,65,450
493,female,3646,2.544401e-05,600.109176158905,70,450
494,female,3648,2.6694015e-05,600.0995814800262,75,450
495,female,3649,3.0497471e-05,600.1599011421204,80,450
496,female,3649,2.4977899e-05,600.0614757537842,85,450
497,female,3644,3.0720268e-05,600.141667842865,90,450
498,female,3643,3.635184e-05,600.098680973053,95,450
499,female,3648,2.0677475e-05,600.1291751861572,100,450
500,female,3649,2.5389736e-05,600.1521821022034,105,450
501,female,3648,2.243731e-05,600.0893471240997,110,450
502,female,3644,3.8386475e-05,600.0231008529663,115,450
503,female,3648,2.5491154e-05,600.1340656280518,120,450
504,female,3647,2.6460619e-05,600.1024754047394,125,450
505,female,3644,2.5092359e-05,600.0766739845276,130,450
506,female,3651,1.9149655e-05,600.0575556755066,135,450
507,female,3649,2.5519006e-05,600.1008441448212,140,450
508,female,3647,3.160097e-05,600.1571755409241,145,450
509,female,3641,3.908483e-05,600.1658296585083,150,450
510,female,3639,3.4235127e-05,600.0670690536499,155,450
511,female,3638,4.306392e-05,600.0516169071198,160,450
512,female,3638,2.9972114e-05,600.052757024765,165,450
513,female,3644,3.3796976e-05,600.0963306427002,170,450
514,female,3643,3.0220832e-05,600.0979115962982,175,450
515,female,3609,0.00034977618,600.099271774292,180,450
516,female,3647,2.3121891e-05,600.089989900589,185,450
